date,open,high,low,close,Volume,ema12,ema26,macd,signal,OBV,OBV_EMA,OBV_pc,ema12gtema26,ema12gtema26co,ema12ltema26,ema12ltema26co,macdgtsignal,macdgtsignalco,macdltsignal,macdltsignalco
2021-01-29 07:00:00,0.14000000,0.14137000,0.13466000,0.13677,658944.3,0.13934458638119496,0.13858075246840967,0.0007638339127852833,0.0015429402381452672,681492.5000000002,-483169.60978994466,-49.16,True,False,False,False,False,False,True,False
2021-01-29 08:00:00,0.13677000,0.13880000,0.13400000,0.13846,1672714.1,0.139208433551166,0.13857154063061386,0.0006368929205521345,0.0013617307746266408,2354206.6000000006,-332036.8912723116,245.45,True,False,False,False,False,False,True,False
2021-01-29 09:00:00,0.13844000,0.13910000,0.13300000,0.13549,1299052.0,0.1386361441437385,0.13833697834533287,0.0002991657984056373,0.0011492177793824402,1055154.6000000006,-258563.02445596235,-55.18,True,False,False,False,False,False,True,False
2021-01-29 10:00:00,0.13608000,0.13828000,0.13403000,0.136,1117515.6,0.1382304499184387,0.1381594539702091,7.099594822959632e-05,0.0009335734131518715,2172670.2000000007,-130475.39935525882,105.91,True,False,False,False,False,False,True,False
2021-01-29 11:00:00,0.13658000,0.13813000,0.13456000,0.13749,1458960.7,0.1381165027980574,0.13810869598686157,7.80681119583182e-06,0.0007484200927606636,3631630.9000000004,66729.3590684562,67.15,True,False,False,False,False,False,True,False
2021-01-29 12:00:00,0.13703000,0.13811000,0.13132000,0.13474,1505975.3,0.1375969183328736,0.13785372669219156,-0.00025680835931796153,0.0005473744023449386,2125655.6000000006,174140.08105336007,-41.47,False,False,True,True,False,False,True,False
2021-01-29 13:00:00,0.13471000,0.13684000,0.13461000,0.1347,1278726.3,0.13715114966401837,0.13761541253856874,-0.00046426287455036963,0.000345046946965877,846929.3000000005,209079.41545849756,-60.16,False,False,True,False,False,False,True,False
2021-01-29 14:00:00,0.13490000,0.13644000,0.13271000,0.13395,1195197.3,0.13665858195625996,0.13733884497725352,-0.0006802630209935545,0.00013998495337399074,-348267.99999999953,180259.51323989153,-141.12,False,False,True,False,False,False,True,False
2021-01-29 15:00:00,0.13393000,0.13930000,0.13335000,0.13845,1731132.3,0.1369342241017529,0.1374225698400943,-0.0004883457383413892,1.4318815030914755e-05,1382864.3000000005,242191.75481674643,-497.07,False,False,True,False,False,False,True,False
2021-01-29 16:00:00,0.13900000,0.14269000,0.13562000,0.13756,2698294.1,0.13703050895335622,0.1374329119304855,-0.0004024029771292903,-6.902554340112626e-05,-1315429.7999999996,162286.6932045338,-195.12,False,False,True,False,False,False,True,False
2021-01-29 17:00:00,0.13709000,0.14000000,0.13504000,0.13823,826997.0,0.13721506491047417,0.13749282488020875,-0.0002777599697345867,-0.00011077242866781837,-488432.7999999996,129027.57477870003,-62.87,False,False,True,False,False,False,True,False
2021-01-29 18:00:00,0.13812000,0.13835000,0.13455000,0.13662,412171.8,0.13712350854041033,0.13742729066832074,-0.00030378212791040693,-0.00014937436851633607,-900604.5999999996,76584.88014130833,84.39,False,False,True,False,False,False,True,False
2021-01-29 19:00:00,0.13632000,0.13673000,0.13337000,0.13552,483727.4,0.13687679685531753,0.1372842300998719,-0.0004074332445543616,-0.00020098614372394117,-1384331.9999999995,2421.184270455384,53.71,False,False,True,False,False,False,True,False
2021-01-29 20:00:00,0.13513000,0.13586000,0.13376000,0.13486,404686.7,0.13656650119233657,0.13710256486233705,-0.0005360636700004751,-0.00026800164897924797,-1789018.6999999995,-88236.34874421547,29.23,False,False,True,False,False,False,True,False
2021-01-29 21:00:00,0.13486000,0.13623000,0.13408000,0.1354,362483.7,0.1363870300622669,0.13697508930215482,-0.000588059239887917,-0.00033201316716098176,-1426534.9999999995,-155760.5463981875,-20.26,False,False,True,False,False,False,True,False
2021-01-29 22:00:00,0.13539000,0.13800000,0.13506000,0.13793,365388.8,0.13662442058256546,0.13704652895552366,-0.0004221083729581965,-0.0003500322083204247,-1061146.1999999995,-201312.81342370607,-25.61,False,False,True,False,False,False,True,False
2021-01-29 23:00:00,0.13748000,0.13771000,0.13527000,0.137,409839.9,0.1366822042001742,0.1370430505586885,-0.0003608463585142996,-0.00035219503835919974,-1470986.0999999996,-265021.7221120517,38.62,False,False,True,False,False,False,True,False
2021-01-30 00:00:00,0.13696000,0.13775000,0.13553000,0.13594,361407.0,0.1365680153121524,0.13696064538918223,-0.0003926300770298319,-0.00036028204609332617,-1832393.0999999996,-343467.65541287675,24.57,False,False,True,False,False,False,True,False
2021-01-30 01:00:00,0.13627000,0.13864000,0.13589000,0.13628,309627.0,0.13652370407337547,0.13690982882193053,-0.00038612474855506673,-0.0003654505865856743,-1522766.0999999996,-402347.690189097,-16.9,False,False,True,False,False,False,True,False
2021-01-30 02:00:00,0.13629000,0.13699000,0.13502000,0.13502,235250.5,0.136292359724795,0.13676881789675874,-0.00047645817196373397,-0.00038765210366128625,-1758016.5999999996,-469877.6281755667,15.45,False,False,True,False,False,False,True,False
2021-01-30 03:00:00,0.13530000,0.13583000,0.13387000,0.13427,512389.4,0.13598122147312036,0.13658246775201238,-0.0006012462788920203,-0.0004303709387074331,-2270405.9999999995,-559371.00700859,29.15,False,False,True,False,False,False,True,False
2021-01-30 04:00:00,0.13442000,0.13543000,0.13381000,0.13449,472776.4,0.13575179904993745,0.13642649947791116,-0.0006747004279737123,-0.00047923683656068896,-1797629.5999999996,-620789.3034064478,-20.82,False,False,True,False,False,False,True,False
2021-01-30 05:00:00,0.13447000,0.13645000,0.13247000,0.13486,789708.5,0.1356145973060873,0.13630978994482112,-0.000695192638733827,-0.0005224279969953166,-1007921.0999999996,-639953.2767549074,-43.93,False,False,True,False,False,False,True,False
2021-01-30 06:00:00,0.13476000,0.13789000,0.13367000,0.13745,517472.2,0.1358969702426822,0.13639470301249423,-0.0004977327698120204,-0.0005174889515586574,-490448.8999999996,-632566.3560173108,-51.34,False,False,True,False,True,True,False,False
2021-01-30 07:00:00,0.13731000,0.13743000,0.13549000,0.136,287737.6,0.13591282113091274,0.13636532059181336,-0.0004524994609006183,-0.0005044910534270496,-778186.4999999995,-639748.5006347997,58.67,False,False,True,False,True,False,False,False
2021-01-30 08:00:00,0.13602000,0.13746000,0.13602000,0.13688,248819.1,0.1360616191217994,0.13640362019130903,-0.0003420010695096287,-0.00047199305664356547,-529367.3999999996,-634313.634527254,-31.97,False,False,True,False,True,False,False,False
2021-01-30 09:00:00,0.13688000,0.13995000,0.13630000,0.13953,1388124.8,0.13659521994805554,0.13663618894547488,-4.09689974193439e-05,-0.0003857882447987212,858757.4000000005,-560917.6375152258,-262.22,False,False,True,False,True,False,False,False
2021-01-30 10:00:00,0.13953000,0.14183000,0.13652000,0.14067,1989429.5,0.137222112932623,0.1369361662265058,0.00028594670611720163,-0.00025144125461553664,2848186.9000000004,-393591.2284282846,231.66,True,True,False,False,True,False,False,False
2021-01-30 11:00:00,0.14089000,0.14271000,0.13849000,0.139,822049.4,0.13749563540282303,0.13708959997104897,0.00040603543177406,-0.00011994591733761732,2026137.5000000005,-274999.0980018658,-28.86,True,False,False,False,True,False,False,False
2021-01-30 12:00:00,0.13905000,0.14164000,0.13854000,0.14091,511428.0,0.13802092451116496,0.1373735472942549,0.00064737721691005,3.351870951191614e-05,2537565.5000000005,-137345.42208157748,25.24,True,False,False,False,True,False,False,False
2021-01-30 13:00:00,0.14124000,0.14598000,0.13877000,0.14585,1941872.8,0.1392254020234156,0.1380033935683818,0.0012220084550338128,0.0002712166586162955,4479438.300000001,88312.45106120054,76.53,True,False,False,False,True,False,False,False
2021-01-30 14:00:00,0.14596000,0.14616000,0.14368000,0.14552,1762676.5,0.14019380467835393,0.13856178889816817,0.0016320157801857638,0.0005433764829301893,2716761.8000000007,216623.56671247605,-39.35,True,False,False,False,True,False,False,False
2021-01-30 15:00:00,0.14552000,0.14900000,0.14380000,0.14839,2107071.9,0.14145476107288632,0.13929175290912035,0.002163008163765967,0.0008673028190973449,4823833.700000001,441261.4765950229,77.56,True,False,False,False,True,False,False,False
2021-01-30 16:00:00,0.14894000,0.14894000,0.13549000,0.14162,3580485.3,0.1414801825020388,0.1394646429409823,0.0020155395610565174,0.0010969501674891794,1243348.4000000013,480325.066070048,-74.22,True,False,False,False,True,False,False,False
2021-01-30 17:00:00,0.14099000,0.14159000,0.13747000,0.14001,1314008.4,0.14125400015893178,0.13950513241444026,0.0017488677444915113,0.0012273336828896458,-70659.9999999986,453519.79009488504,-105.68,True,False,False,False,True,False,False,False
2021-01-30 18:00:00,0.14034000,0.14100000,0.13876000,0.14099,501733.8,0.14121338468609215,0.13961535615318157,0.0015980285329105781,0.0013014726528938324,431073.8000000014,452428.9230251677,-710.07,True,False,False,False,True,False,False,False
2021-01-30 19:00:00,0.14100000,0.14163000,0.13700000,0.13825,766239.9,0.14075747874405126,0.1395140198491444,0.001243458894906846,0.0012898699012964354,-335166.09999999864,414189.5845872357,-177.75,True,False,False,False,False,False,True,True
2021-01-30 20:00:00,0.13848000,0.13982000,0.13821000,0.1394,355427.7,0.14054863562556869,0.13950555856387908,0.0010430770616896012,0.0012405113333750686,20261.600000001374,395081.4082576545,-106.05,True,False,False,False,False,False,True,False
2021-01-30 21:00:00,0.13959000,0.14158000,0.13720000,0.14026,779563.5,0.14050423010247123,0.1395615372713882,0.0009426928310830307,0.001180947632916661,799825.1000000014,414696.80652973737,3847.49,True,False,False,False,False,False,True,False
2021-01-30 22:00:00,0.14027000,0.14071000,0.13808000,0.13849,354881.1,0.14019434829881985,0.1394820403303929,0.0007123079684269451,0.0010872197000187179,444944.0000000014,416161.46183846856,-44.37,True,False,False,False,False,False,True,False
2021-01-30 23:00:00,0.13884000,0.13909000,0.13716000,0.13883,218046.5,0.13998444841758287,0.13943367129601944,0.0005507771215634283,0.00097993118432766,662990.5000000014,428104.0278380645,49.01,True,False,False,False,False,False,True,False
2021-01-31 00:00:00,0.13878000,0.13974000,0.13800000,0.13939,439690.3,0.13989299476217382,0.13943043206006872,0.000462562702105096,0.0008764574878831473,1102680.8000000014,460717.7759342181,66.32,True,False,False,False,False,False,True,False
2021-01-31 01:00:00,0.13972000,0.14125000,0.13900000,0.14103,541524.9,0.1400679187302148,0.13954906524351807,0.0005188534866967243,0.0008049366876458628,1644205.7000000016,517894.21964625723,49.11,True,False,False,False,False,False,True,False
2021-01-31 02:00:00,0.14060000,0.14130000,0.13799000,0.1386,719790.0,0.13984208498623094,0.13947868354512993,0.00036340144110100225,0.0007166296383368907,924415.7000000016,537520.4118742103,-43.78,True,False,False,False,False,False,True,False
2021-01-31 03:00:00,0.13860000,0.13900000,0.13731000,0.13861,444335.8,0.13965253338370903,0.13941426833890308,0.000238265044805952,0.000620956719630703,1368751.5000000016,577624.448105903,48.07,True,False,False,False,False,False,True,False
2021-01-31 04:00:00,0.13831000,0.13925000,0.13722000,0.1378,378858.4,0.13936752816355755,0.13929457543546142,7.295272809612618e-05,0.0005113559213237877,989893.1000000016,597502.516574974,-27.68,True,False,False,False,False,False,True,False
2021-01-31 05:00:00,0.13780000,0.13920000,0.13620000,0.13683,360992.3,0.13897713911773205,0.13911184824111636,-0.0001347091233843134,0.0003821429123821675,628900.8000000017,599015.5219435112,-36.47,False,False,True,True,False,False,True,False
2021-01-31 06:00:00,0.13639000,0.13640000,0.13428000,0.13524,945332.0,0.1384021945164723,0.13882480314128676,-0.0004226086248144689,0.00022119260494284023,-316431.1999999983,554927.4787206253,-150.31,False,False,True,False,False,False,True,False
2021-01-31 07:00:00,0.13524000,0.13542000,0.13280000,0.13342,787017.3,0.13763570291521818,0.1384241351944174,-0.0007884322791992249,1.92676281144272e-05,-1103448.4999999984,475103.05019657983,248.72,False,False,True,False,False,False,True,False
2021-01-31 08:00:00,0.13348000,0.13355000,0.13097000,0.13336,1339605.4,0.13697790236710652,0.1380487432668763,-0.001070840899769776,-0.00019875407746241345,-2443053.8999999985,334712.51139910205,121.4,False,False,True,False,False,False,True,False
2021-01-31 09:00:00,0.13335000,0.13586000,0.13265000,0.13319,1780707.5,0.136395148082108,0.13768859579811887,-0.0012934477160108648,-0.00041769280517210374,-4223761.3999999985,115514.90930830939,72.89,False,False,True,False,False,False,True,False
2021-01-31 10:00:00,0.13300000,0.13556000,0.13257000,0.13554,378057.6,0.13626358682444203,0.13752934205996495,-0.001265755235522914,-0.0005873052912422659,-3845703.7999999984,-74874.3793262252,-8.95,False,False,True,False,False,False,True,False
2021-01-31 11:00:00,0.13554000,0.13950000,0.13446000,0.13896,1011031.9,0.1366784196587408,0.13763537744425478,-0.0009569577855139677,-0.0006612357900966062,-2834671.8999999985,-207460.48394855723,-26.29,False,False,True,False,False,False,True,False
2021-01-31 12:00:00,0.13872000,0.13996000,0.13700000,0.13919,665212.9,0.1370648166643155,0.13775059576389428,-0.0006857790995787871,-0.0006661444519930424,-2169458.9999999986,-301678.9072842149,-23.47,False,False,True,False,False,False,True,False
2021-01-31 13:00:00,0.13909000,0.14500000,0.13888000,0.14006,1770975.4,0.13752561413084335,0.13792174677305166,-0.0003961326422083078,-0.0006121420900360955,-398483.5999999987,-306325.7583353521,-81.63,False,False,True,False,True,True,False,False
2021-01-31 14:00:00,0.14006000,0.14032000,0.13627000,0.13627,1316143.0,0.1373324427153614,0.1377993395145314,-0.0004668967991700024,-0.0005830930318628769,-1714626.5999999987,-373901.582858208,330.29,False,False,True,False,True,False,False,False
2021-01-31 15:00:00,0.13627000,0.13777000,0.13041000,0.13244,1457268.2,0.13657975918529108,0.13740218423130554,-0.0008224250460144578,-0.0006309594346931931,-3171894.799999999,-508111.35210098256,84.99,False,False,True,False,False,False,True,True
2021-01-31 16:00:00,0.13226000,0.13820000,0.13100000,0.13661,1249492.7,0.13658441161850837,0.13734348103879002,-0.0007590694202816439,-0.0006565814318108832,-1922402.099999999,-575926.2838331935,-39.39,False,False,True,False,False,False,True,False
2021-01-31 17:00:00,0.13707000,0.13707000,0.13222000,0.13304,786133.2,0.13603911750499156,0.13702458958655062,-0.0009854720815590523,-0.0007223595617605171,-2708535.299999999,-678150.6102636654,40.89,False,False,True,False,False,False,True,False
2021-01-31 18:00:00,0.13256000,0.13537000,0.13108000,0.13109,438949.6,0.1352777147902217,0.13658484342080826,-0.0013071286305865737,-0.0008393133755257284,-3147484.899999999,-796478.2426015384,16.21,False,False,True,False,False,False,True,False
2021-01-31 19:00:00,0.13100000,0.13511000,0.13100000,0.13483,434957.4,0.13520883559006544,0.13645481478976418,-0.001245979199698738,-0.0009206465403603303,-2712527.499999999,-888265.5814821261,-13.82,False,False,True,False,False,False,True,False
2021-01-31 20:00:00,0.13425000,0.13489000,0.13229000,0.1341,182501.0,0.13503824549580612,0.1362803340807889,-0.0012420885849827867,-0.0009849349492848216,-2895028.499999999,-984371.0795189292,6.73,False,False,True,False,False,False,True,False
2021-01-31 21:00:00,0.13406000,0.13461000,0.13301000,0.13372,209300.6,0.13483543849295057,0.13609062938494262,-0.001255190891992053,-0.0010389861378262677,-3104329.099999999,-1085869.999067707,7.23,False,False,True,False,False,False,True,False
2021-01-31 22:00:00,0.13382000,0.13483000,0.13256000,0.1336,480130.9,0.13464537102972052,0.1359060929966235,-0.0012607219669029945,-0.001083333303641613,-3584459.999999999,-1205466.038288156,15.47,False,False,True,False,False,False,True,False
2021-01-31 23:00:00,0.13376000,0.13436000,0.13268000,0.13401,295552.9,0.13454762163932468,0.13576560971615703,-0.0012179880768323492,-0.0011102642582797603,-3288907.099999999,-1305166.2400352147,-8.25,False,False,True,False,False,False,True,False
2021-02-01 00:00:00,0.13402000,0.13426000,0.13020000,0.13119,309211.3,0.13403106445864207,0.13542660428031178,-0.0013955398216697057,-0.0011673193709577493,-3598118.399999999,-1414866.5738295072,9.4,False,False,True,False,False,False,True,False
2021-02-01 01:00:00,0.13085000,0.13492000,0.13070000,0.13426,442701.2,0.13406628531147033,0.1353401722969735,-0.001273886985503181,-0.0011886328938668358,-3155417.199999999,-1498120.097783479,-12.3,False,False,True,False,False,False,True,False
2021-02-01 02:00:00,0.13426000,0.13499000,0.13279000,0.13477,286899.1,0.13417454911051627,0.13529792968612953,-0.0011233805756132587,-0.0011755824302161204,-2868518.0999999987,-1563654.6492448058,-9.09,False,False,True,False,True,True,False,False
2021-02-01 03:00:00,0.13494000,0.13500000,0.13372000,0.13421,443317.9,0.1341800030935483,0.13521732882925164,-0.0010373257357033372,-0.0011479310913135637,-3311835.9999999986,-1647238.4589774546,15.45,False,False,True,False,True,False,False,False
2021-02-01 04:00:00,0.13422000,0.13472000,0.13288000,0.1342,284676.4,0.1341830795407112,0.13514195947314395,-0.000958879932432738,-0.0011101208595373985,-3596512.3999999985,-1740418.9136151993,8.6,False,False,True,False,True,False,False,False
2021-02-01 05:00:00,0.13432000,0.13903000,0.13342000,0.13834,941112.4,0.13482260576811808,0.13537888531720996,-0.0005562795490918759,-0.000999352597448294,-2655399.9999999986,-1784149.4028449059,-26.17,False,False,True,False,True,False,False,False
2021-02-01 06:00:00,0.13834000,0.13971000,0.13529000,0.13644,672825.6,0.13507143565090113,0.13545749683593464,-0.0003860611850335094,-0.0008766943149653371,-3328225.5999999987,-1857933.8841331995,25.34,False,False,True,False,True,False,False,False
